ObservationDateTime,Temperature(F),Pressure(mb),PrecipDay(in),PrecipYr(in),WindSpeed(mph),WindDirection_West,WindDirection_South,WindDirection_East,RelativeHumidity,Visibility(mi),Conditions_Scattered,Conditions_Overcast Sky,Conditions_Low Visibility,Conditions_Broken Sky,Month_Jan,Month_Feb,Month_Mar,Month_Apr,Month_May,Month_Jue,Month_Jul,Month_Aug,Month_Sep,Month_Oct,Month_Nov,Month_Dec
2021-03-20 04:55:00+00:00,32.0,1033.53,0.0,0.47,3.4,0.0,0.0,1.0,0.748,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-20 10:55:00+00:00,27.0,1034.21,0.0,0.47,0.0,0.0,0.0,0.0,0.863,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-20 16:55:00+00:00,50.0,1033.87,0.0,0.47,4.6,0.0,1.0,0.0,0.403,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-20 22:55:00+00:00,57.0,1029.8,0.0,0.47,8.1,0.0,1.0,0.0,0.333,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21 04:55:00+00:00,43.0,1028.45,0.0,0.47,3.4,0.0,1.0,0.0,0.657,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-20 10:55:00+00:00,27.0,1034.21,0.06,0.56,0.0,0.0,0.0,0.0,0.863,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-20 16:55:00+00:00,50.0,1033.87,0.06,0.56,4.6,0.0,1.0,0.0,0.403,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-20 22:55:00+00:00,57.0,1029.8,0.06,0.56,8.1,0.0,1.0,0.0,0.333,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21 04:55:00+00:00,43.0,1028.45,0.06,0.56,3.4,0.0,1.0,0.0,0.657,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21 10:55:00+00:00,30.0,1028.45,0.06,0.56,0.0,0.0,0.0,0.0,0.93,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21 16:55:00+00:00,61.0,1026.76,0.06,0.56,9.2,0.0,1.0,0.0,0.339,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21 22:55:00+00:00,64.0,1021.34,0.06,0.56,11.5,0.0,1.0,0.0,0.239,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22 04:55:00+00:00,50.0,1021.0,0.06,0.56,4.6,0.0,1.0,0.0,0.467,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22 10:55:00+00:00,45.0,1020.32,0.06,0.56,3.4,0.0,1.0,0.0,0.571,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22 16:55:00+00:00,64.0,1018.63,0.06,0.56,12.7,0.0,1.0,0.0,0.344,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22 22:55:00+00:00,66.0,1015.58,0.06,0.56,10.4,0.0,1.0,0.0,0.323,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-23 04:55:00+00:00,54.0,1015.92,0.06,0.56,0.0,0.0,0.0,0.0,0.625,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-23 10:55:00+00:00,54.0,1013.89,0.06,0.56,6.9,0.0,1.0,0.0,0.67,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-23 16:55:00+00:00,63.0,1011.18,0.06,0.56,11.5,0.0,0.0,1.0,0.485,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-23 22:55:00+00:00,57.0,1006.44,0.06,0.56,10.4,0.0,0.0,1.0,0.879,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-24 04:55:00+00:00,59.0,1004.41,0.06,0.56,9.2,0.0,1.0,0.0,0.772,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-24 10:55:00+00:00,52.0,1004.07,0.06,0.56,4.6,0.0,1.0,0.0,0.876,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-24 16:55:00+00:00,55.0,1005.08,0.06,0.56,16.1,0.0,1.0,0.0,0.719,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-24 22:55:00+00:00,57.0,1007.79,0.06,0.56,15.0,1.0,0.0,0.0,0.721,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25 04:55:00+00:00,50.0,1012.53,0.06,0.56,6.9,1.0,0.0,0.0,0.818,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25 10:55:00+00:00,46.0,1012.53,0.06,0.56,0.0,0.0,0.0,0.0,0.816,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25 16:55:00+00:00,50.0,1011.18,0.06,0.56,10.4,0.0,0.0,0.0,0.764,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25 22:55:00+00:00,48.0,1006.1,0.06,0.56,13.8,0.0,0.0,0.0,0.763,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-26 04:55:00+00:00,41.0,1004.74,0.06,0.56,15.0,0.0,0.0,0.0,0.933,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-26 10:55:00+00:00,39.0,1013.21,0.06,0.56,0.0,0.0,0.0,0.0,0.87,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-26 16:55:00+00:00,45.0,1018.63,0.06,0.56,4.6,0.0,1.0,0.0,0.759,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-26 22:55:00+00:00,48.0,1019.31,0.06,0.56,3.4,1.0,0.0,0.0,0.763,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 04:55:00+00:00,45.0,1019.65,0.06,0.56,4.6,0.0,1.0,0.0,0.872,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 10:55:00+00:00,43.0,1018.63,0.06,0.56,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 16:55:00+00:00,61.0,1012.19,0.06,0.56,15.0,0.0,1.0,0.0,0.634,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 22:55:00+00:00,63.0,1008.47,0.06,0.56,8.1,0.0,1.0,0.0,0.726,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-28 04:55:00+00:00,54.0,1008.47,0.06,0.56,9.2,1.0,0.0,0.0,0.767,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-28 10:55:00+00:00,41.0,1009.15,0.06,0.56,12.7,1.0,0.0,0.0,0.704,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-28 16:55:00+00:00,45.0,1014.57,0.06,0.56,13.8,1.0,0.0,0.0,0.531,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-28 22:55:00+00:00,46.0,1019.65,0.06,0.56,8.1,1.0,0.0,0.0,0.397,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29 04:55:00+00:00,36.0,1022.02,0.06,0.56,3.4,1.0,0.0,0.0,0.698,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29 10:55:00+00:00,27.0,1022.02,0.06,0.56,0.0,0.0,0.0,0.0,0.929,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29 16:55:00+00:00,55.0,1018.97,0.06,0.56,16.1,0.0,1.0,0.0,0.411,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29 22:55:00+00:00,63.0,1012.53,0.06,0.56,17.3,0.0,1.0,0.0,0.394,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30 04:55:00+00:00,54.0,1011.18,0.06,0.56,16.1,0.0,1.0,0.0,0.472,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30 10:55:00+00:00,52.0,1009.49,0.06,0.56,15.0,0.0,1.0,0.0,0.581,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30 16:55:00+00:00,64.0,1008.13,0.06,0.56,18.4,0.0,1.0,0.0,0.425,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30 22:55:00+00:00,59.0,1009.82,0.06,0.56,8.1,1.0,0.0,0.0,0.388,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31 04:55:00+00:00,48.0,1015.92,0.06,0.56,9.2,1.0,0.0,0.0,0.371,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31 10:55:00+00:00,36.0,1020.66,0.06,0.56,9.2,1.0,0.0,0.0,0.517,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31 16:55:00+00:00,41.0,1023.03,0.06,0.56,13.8,1.0,0.0,0.0,0.419,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31 22:55:00+00:00,41.0,1024.72,0.06,0.56,10.4,1.0,0.0,0.0,0.388,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01 04:55:00+00:00,34.0,1028.11,0.06,0.56,8.1,1.0,0.0,0.0,0.514,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01 10:55:00+00:00,30.0,1030.48,0.06,0.56,9.2,0.0,0.0,0.0,0.509,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01 16:55:00+00:00,37.0,1034.21,0.06,0.56,11.5,0.0,0.0,0.0,0.353,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01 22:55:00+00:00,43.0,1032.51,0.06,0.56,5.7,0.0,0.0,0.0,0.286,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-02 04:55:00+00:00,27.0,1033.87,0.06,0.56,0.0,0.0,0.0,0.0,0.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-02 10:55:00+00:00,21.0,1034.21,0.06,0.56,0.0,0.0,0.0,0.0,0.927,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-02 16:55:00+00:00,45.0,1034.21,0.06,0.56,9.2,0.0,1.0,0.0,0.267,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-02 22:55:00+00:00,52.0,1028.11,0.06,0.56,10.4,0.0,1.0,0.0,0.238,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-03 04:55:00+00:00,41.0,1026.08,0.06,0.56,5.7,0.0,1.0,0.0,0.452,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-03 10:55:00+00:00,39.0,1023.37,0.06,0.56,9.2,0.0,1.0,0.0,0.563,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-03 16:55:00+00:00,63.0,1020.32,0.06,0.56,15.0,1.0,0.0,0.0,0.341,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-03 22:55:00+00:00,72.0,1018.97,0.06,0.56,11.5,1.0,0.0,0.0,0.288,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-04 04:55:00+00:00,45.0,1021.0,0.06,0.56,0.0,0.0,0.0,0.0,0.814,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-04 10:55:00+00:00,39.0,1021.34,0.06,0.56,0.0,0.0,0.0,0.0,0.933,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-04 16:55:00+00:00,72.0,1021.34,0.06,0.56,8.1,0.0,1.0,0.0,0.355,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-04 22:55:00+00:00,75.0,1016.6,0.06,0.56,8.1,0.0,1.0,0.0,0.293,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05 04:55:00+00:00,64.0,1016.6,0.06,0.56,4.6,0.0,1.0,0.0,0.522,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05 10:55:00+00:00,57.0,1015.24,0.06,0.56,0.0,0.0,0.0,0.0,0.77,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05 16:55:00+00:00,70.0,1014.57,0.06,0.56,9.2,0.0,1.0,0.0,0.566,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05 22:55:00+00:00,77.0,1010.84,0.06,0.56,10.4,0.0,1.0,0.0,0.388,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06 04:55:00+00:00,66.0,1012.19,0.06,0.56,9.2,0.0,1.0,0.0,0.525,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06 10:55:00+00:00,57.0,1012.19,0.06,0.56,5.7,0.0,1.0,0.0,0.77,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06 16:55:00+00:00,77.0,1012.19,0.06,0.56,9.2,1.0,0.0,0.0,0.443,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06 22:55:00+00:00,79.0,1009.82,0.06,0.56,11.5,0.0,1.0,0.0,0.418,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-07 04:55:00+00:00,66.0,1011.52,0.06,0.56,5.7,0.0,1.0,0.0,0.599,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-07 10:55:00+00:00,57.0,1010.84,0.06,0.56,4.6,0.0,1.0,0.0,0.674,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-07 16:55:00+00:00,70.0,1009.82,0.06,0.56,8.1,0.0,1.0,0.0,0.78,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-07 22:55:00+00:00,72.0,1005.42,0.06,0.56,0.0,0.0,0.0,0.0,0.689,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-08 04:55:00+00:00,68.0,1004.41,0.06,0.56,6.9,0.0,1.0,0.0,0.685,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-08 10:55:00+00:00,63.0,1001.7,0.06,0.56,8.1,0.0,1.0,0.0,0.881,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-08 16:55:00+00:00,57.0,1002.04,0.06,0.56,0.0,0.0,0.0,0.0,0.879,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-08 22:55:00+00:00,55.0,1001.7,0.06,0.56,11.5,0.0,1.0,0.0,0.769,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09 04:55:00+00:00,54.0,1002.37,0.06,0.56,13.8,0.0,1.0,0.0,0.82,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09 10:55:00+00:00,52.0,1002.04,0.06,0.56,10.4,0.0,1.0,0.0,0.936,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09 16:55:00+00:00,59.0,1003.73,0.06,0.56,15.0,0.0,1.0,0.0,0.676,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09 22:55:00+00:00,64.0,1005.76,0.06,0.56,8.1,1.0,0.0,0.0,0.597,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-10 04:55:00+00:00,48.0,1007.79,0.06,0.56,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-10 10:55:00+00:00,48.0,1004.74,0.06,0.56,0.0,0.0,0.0,0.0,0.935,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-10 16:55:00+00:00,57.0,1000.0,0.06,0.56,11.5,0.0,0.0,1.0,0.823,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-10 22:55:00+00:00,55.0,994.25,0.06,0.56,4.6,0.0,1.0,0.0,0.937,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11 04:55:00+00:00,50.0,993.57,0.06,0.56,5.7,0.0,1.0,0.0,0.818,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11 10:55:00+00:00,46.0,992.22,0.06,0.56,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11 16:55:00+00:00,54.0,994.92,0.06,0.56,0.0,0.0,0.0,0.0,0.717,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11 22:55:00+00:00,57.0,997.97,0.06,0.56,8.1,1.0,0.0,0.0,0.823,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12 04:55:00+00:00,54.0,1002.04,0.06,0.56,5.7,1.0,0.0,0.0,0.877,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12 10:55:00+00:00,52.0,1005.42,0.06,0.56,6.9,1.0,0.0,0.0,0.876,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12 16:55:00+00:00,61.0,1009.15,0.06,0.56,10.4,1.0,0.0,0.0,0.593,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12 22:55:00+00:00,59.0,1012.19,0.06,0.56,13.8,1.0,0.0,0.0,0.48,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13 04:55:00+00:00,46.0,1015.92,0.06,0.56,0.0,0.0,0.0,0.0,0.71,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13 10:55:00+00:00,39.0,1017.95,0.06,0.56,0.0,0.0,0.0,0.0,0.81,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13 16:55:00+00:00,52.0,1020.66,0.06,0.56,13.8,1.0,0.0,0.0,0.504,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13 22:55:00+00:00,55.0,1019.31,0.06,0.56,9.2,1.0,0.0,0.0,0.442,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14 04:55:00+00:00,39.0,1020.32,0.06,0.56,0.0,0.0,0.0,0.0,0.933,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14 10:55:00+00:00,32.0,1021.0,0.06,0.56,0.0,0.0,0.0,0.0,0.866,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14 16:55:00+00:00,48.0,1019.98,0.06,0.56,10.4,1.0,0.0,0.0,0.431,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14 22:55:00+00:00,48.0,1017.95,0.06,0.56,9.2,0.0,0.0,0.0,0.536,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15 04:55:00+00:00,43.0,1017.95,0.06,0.56,6.9,0.0,0.0,0.0,0.612,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15 10:55:00+00:00,39.0,1017.61,0.06,0.56,5.7,1.0,0.0,0.0,0.754,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15 16:55:00+00:00,52.0,1017.95,0.06,0.56,4.6,0.0,0.0,0.0,0.541,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15 22:55:00+00:00,55.0,1016.26,0.06,0.56,8.1,0.0,0.0,0.0,0.442,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
